time,speed,Voltage_V,Current_A,Power_W,wattHour_Wh,loadVoltage_V,current_A,power_W,avgMotorCurrent
00:13:49,24.49,25.60,4.53,115.97,16.77,24.98,4.44,110.93,4.98
00:13:50,24.69,25.60,4.54,116.22,16.80,24.96,4.50,112.23,4.94
00:13:51,25.10,25.60,4.54,116.22,16.84,24.96,4.42,110.37,4.91
00:13:52,25.15,25.60,4.52,115.71,16.87,24.94,4.56,113.57,4.84
00:13:53,25.39,25.60,4.45,113.92,16.90,24.94,4.50,112.26,4.74
00:13:54,25.35,25.60,4.38,112.13,16.93,24.96,4.39,109.45,4.65
00:13:55,25.74,25.60,4.17,106.75,16.96,24.96,4.32,107.79,4.40
00:13:56,25.83,25.60,3.99,102.14,16.99,25.03,4.00,100.14,4.21
00:13:57,26.03,25.60,3.88,99.33,17.01,25.07,3.73,93.60,4.09
00:13:58,26.12,25.60,3.73,95.49,17.04,25.01,4.06,101.44,3.94
00:13:59,26.06,25.60,3.59,91.90,17.07,25.07,3.72,93.14,3.79
00:14:00,26.16,25.60,3.42,87.55,17.09,25.14,3.35,84.12,3.61
00:14:01,26.04,25.60,3.35,85.76,17.11,25.13,3.40,85.39,3.53
00:14:02,26.37,25.60,3.39,86.78,17.14,25.09,3.65,91.61,3.57
00:14:03,26.24,25.60,3.29,84.22,17.16,25.09,3.63,90.97,3.47
00:14:04,26.31,25.60,3.17,81.15,17.18,25.21,3.00,75.56,3.34
00:14:05,22.76,25.60,0.72,18.43,17.20,25.78,0.03,0.90,0.77
00:14:06,14.47,25.60,0.06,1.54,17.20,25.80,0.04,0.96,0.11
00:14:07,7.48,25.60,0.03,0.77,17.20,25.81,0.02,0.66,0.12
00:14:08,1.95,25.60,0.00,0.00,17.20,25.82,0.03,0.92,0.10
00:14:09,25.45,25.60,4.49,114.94,17.22,24.95,4.56,113.66,4.79
00:14:10,21.09,25.60,0.11,2.82,17.23,25.81,0.04,1.01,0.14
00:14:11,13.21,25.60,0.05,1.28,17.23,25.83,0.03,0.96,0.11
00:14:12,6.43,25.60,0.03,0.77,17.23,25.83,0.03,0.76,0.12
00:14:13,0.79,25.60,0.00,0.00,17.23,25.84,0.02,0.60,0.08
00:14:14,0.03,25.60,0.00,0.00,17.23,25.85,0.02,0.40,0.02
00:14:15,0.12,25.60,0.00,0.00,17.23,25.86,0.03,0.73,0.02
00:14:16,0.11,25.60,0.00,0.00,17.23,25.87,0.04,1.16,0.02
00:14:17,0.11,25.60,0.00,0.00,17.23,25.87,0.04,1.13,0.02
00:14:18,-0.01,25.60,0.00,0.00,17.23,25.88,0.04,1.07,0.02
00:14:19,-0.18,25.60,0.00,0.00,17.23,25.88,0.02,0.56,0.02
00:14:20,-0.03,25.60,0.00,0.00,17.23,25.89,0.04,1.08,0.02
00:14:21,-0.01,25.60,0.00,0.00,17.23,25.89,0.02,0.49,0.02
00:14:21,-0.06,25.60,0.00,0.00,17.23,25.90,0.03,0.84,0.02
00:14:22,-0.01,25.60,0.00,0.00,17.23,25.90,0.03,0.75,0.04
00:14:23,-0.09,25.60,0.00,0.00,17.23,25.91,0.03,0.73,0.03
00:14:24,-0.02,25.60,0.00,0.00,17.23,25.91,0.03,0.69,0.02
00:14:25,-0.01,25.60,0.00,0.00,17.23,25.91,0.03,0.82,0.02
00:14:26,-0.01,25.60,0.00,0.00,17.23,25.92,0.02,0.60,0.02
00:14:27,-0.01,25.60,0.00,0.00,17.23,25.92,0.03,0.79,0.02
00:14:28,-0.00,25.60,0.00,0.00,17.23,25.93,0.04,0.98,0.03
00:14:29,-0.09,25.60,0.00,0.00,17.23,25.93,0.01,0.32,0.04
00:14:30,-0.02,25.60,0.00,0.00,17.23,25.94,0.01,0.34,0.02
00:14:31,-0.04,25.60,0.00,0.00,17.23,25.94,0.02,0.49,0.02
00:14:32,-0.01,25.60,0.00,0.00,17.23,25.95,0.05,1.25,0.02
00:14:33,-0.04,25.60,0.00,0.00,17.23,25.95,0.02,0.63,0.03
00:14:34,-0.06,25.60,0.00,0.00,17.23,25.95,0.02,0.53,0.03
00:14:35,-0.02,25.60,0.00,0.00,17.23,25.96,0.04,1.10,0.02
00:14:36,-0.07,25.60,0.00,0.00,17.23,25.96,0.05,1.24,0.02
00:14:37,-0.03,25.60,0.00,0.00,17.23,25.96,0.02,0.58,0.02
00:14:38,-0.08,25.60,0.00,0.00,17.23,25.96,0.02,0.58,0.02
00:14:39,-0.02,25.60,0.00,0.00,17.23,25.97,0.03,0.75,0.02
00:14:40,-0.01,25.60,0.00,0.00,17.23,25.97,0.02,0.61,0.02
00:14:41,-0.01,25.60,0.00,0.00,17.23,25.97,0.05,1.22,0.02
00:14:42,-0.01,25.60,0.00,0.00,17.23,25.98,0.03,0.76,0.03
00:14:43,-0.00,25.60,0.00,0.00,17.23,25.97,0.00,0.09,0.03
00:14:44,-0.02,25.60,0.00,0.00,17.23,25.98,0.02,0.44,0.03
00:14:45,-0.02,25.60,0.00,0.00,17.23,25.99,0.05,1.28,0.03
00:14:46,-0.02,25.60,0.00,0.00,17.23,25.99,0.04,1.08,0.03
00:14:47,-0.01,25.60,0.00,0.00,17.23,25.99,0.04,1.10,0.03
00:14:48,-0.06,25.50,0.00,0.00,17.23,25.99,0.03,0.81,0.03
00:14:49,-0.03,25.60,0.00,0.00,17.23,26.00,0.05,1.36,0.02
00:14:50,-0.03,25.60,0.00,0.00,17.23,25.99,0.01,0.29,0.02
00:14:51,0.04,25.60,0.00,0.00,17.23,26.00,0.06,1.50,0.02
00:14:52,0.03,25.60,0.00,0.00,17.23,26.00,0.04,0.93,0.02
00:14:53,0.03,25.60,0.00,0.00,17.23,26.01,0.04,0.95,0.02
00:14:54,0.01,25.60,0.00,0.00,17.23,26.01,0.04,0.99,0.02
00:14:55,0.02,25.60,0.00,0.00,17.23,26.01,0.05,1.31,0.02
00:14:56,0.01,25.60,0.00,0.00,17.23,26.01,0.03,0.81,0.02
00:14:57,11.87,25.40,4.01,101.85,17.25,25.16,4.31,108.64,8.05
00:14:58,12.62,25.60,4.47,114.43,17.28,25.13,4.44,111.79,8.46
00:14:59,13.42,25.50,4.48,114.24,17.31,25.15,4.56,114.75,8.09
00:15:00,14.05,25.50,4.48,114.24,17.34,25.08,4.38,109.95,7.80
00:15:01,14.53,25.50,4.47,113.98,17.37,25.11,4.67,117.39,7.57
00:15:01,15.18,25.50,4.48,114.24,17.40,25.19,5.20,130.87,7.35
00:15:02,15.72,25.50,4.47,113.98,17.43,25.19,5.36,134.90,7.08
00:15:03,16.44,25.60,4.48,114.69,17.47,25.07,4.61,115.57,6.90
00:15:04,17.12,25.50,4.49,114.49,17.50,25.03,4.53,113.39,6.71
00:15:05,17.41,25.50,4.49,114.49,17.53,25.05,4.56,114.29,6.56
00:15:06,17.84,25.50,4.49,114.49,17.56,25.02,4.61,115.30,6.42
00:15:07,18.41,25.60,4.49,114.94,17.59,25.03,4.50,112.56,6.29
00:15:08,18.85,25.60,4.49,114.94,17.62,25.02,4.65,111.30,6.15
00:15:09,19.42,25.50,4.49,114.49,17.65,25.00,4.53,113.34,6.04
00:15:10,19.80,25.60,4.49,114.94,17.68,24.99,4.45,111.13,5.92
00:15:11,20.13,25.60,4.50,115.20,17.72,24.99,4.56,114.06,5.85
00:15:12,20.50,25.50,4.49,114.49,17.75,24.99,4.51,112.70,5.75
00:15:13,20.98,25.50,4.49,114.49,17.78,24.97,4.40,109.79,5.66
00:15:14,21.42,25.60,4.49,114.94,17.81,24.98,4.43,110.61,5.57
00:15:15,21.34,25.50,4.49,114.49,17.84,24.97,4.46,111.37,5.51
00:15:16,21.99,25.60,4.49,114.94,17.87,24.98,4.42,110.49,5.44
00:15:17,22.19,25.60,4.50,115.20,17.90,24.97,4.41,109.99,5.38
00:15:18,22.57,25.60,4.50,115.20,17.94,24.98,4.36,108.98,5.32
00:15:19,22.97,25.50,4.51,115.01,17.97,24.98,4.41,110.09,5.28
00:15:20,23.03,25.50,4.52,115.26,18.00,24.96,4.30,107.24,5.25
00:15:21,23.39,25.50,4.52,115.26,18.03,24.95,4.26,106.31,5.20
00:15:22,23.45,25.50,4.53,115.52,18.06,24.97,4.46,111.24,5.16
00:15:23,23.69,25.50,4.53,115.52,18.09,24.94,4.37,108.90,5.11
00:15:24,23.99,25.60,4.54,116.22,18.12,24.93,4.36,108.54,5.09
00:15:25,24.21,25.60,4.54,116.22,18.16,24.95,4.33,108.06,5.06
00:15:26,24.79,25.60,4.54,116.22,18.19,24.92,4.44,110.60,5.01
00:15:27,24.44,25.60,4.53,115.97,18.22,24.91,4.47,111.28,4.96
00:15:28,24.72,25.60,4.54,116.22,18.25,24.89,4.52,112.43,4.93
00:15:29,25.16,25.60,4.54,116.22,18.28,24.90,4.51,112.17,4.90
00:15:30,25.07,25.60,4.53,115.97,18.31,24.86,4.59,114.07,4.85
00:15:31,25.31,25.60,4.51,115.46,18.35,24.87,4.55,113.11,4.81
00:15:32,25.32,25.50,4.43,112.96,18.38,24.90,4.34,108.08,4.70
00:15:33,25.48,25.60,4.36,111.62,18.41,24.91,4.31,107.33,4.62
00:15:34,25.71,25.60,4.22,108.03,18.44,24.91,4.29,106.95,4.46
00:15:35,25.86,25.60,4.11,105.22,18.47,24.96,4.02,100.19,4.34
00:15:36,25.85,25.60,3.98,101.89,18.50,24.93,4.23,105.39,4.20
00:15:37,25.95,25.60,3.82,97.79,18.52,24.95,4.05,100.94,4.03
00:15:38,25.91,25.60,3.63,92.93,18.55,25.05,3.49,87.37,3.83
00:15:39,26.10,25.60,3.49,89.34,18.57,25.02,3.64,91.03,3.68
00:15:40,26.23,25.60,3.53,90.37,18.60,25.00,3.79,94.76,3.72
00:15:41,26.15,25.60,3.45,88.32,18.62,25.02,3.68,92.07,3.64
00:15:42,26.09,25.60,3.43,87.81,18.65,25.10,3.18,79.82,3.62
00:15:43,26.14,25.60,3.44,88.06,18.67,25.04,3.58,89.71,3.62
00:15:44,26.41,25.60,3.41,87.30,18.69,25.02,3.64,91.08,3.60
00:15:45,26.28,25.60,3.36,86.02,18.72,25.03,3.55,88.76,3.54
00:15:46,26.22,25.60,3.39,86.78,18.74,25.07,3.34,83.65,3.57
00:15:47,26.25,25.60,3.34,85.50,18.76,25.12,3.08,77.24,3.52
00:15:48,26.33,25.60,3.32,84.99,18.79,25.02,3.61,90.38,3.50
00:15:49,22.33,25.60,0.64,16.38,18.80,25.71,0.04,0.96,0.69
00:15:50,14.41,25.60,0.06,1.54,18.80,25.73,0.03,0.93,0.11
00:15:50,7.54,25.60,0.03,0.77,18.80,25.74,0.04,0.98,0.12
00:15:51,1.97,25.60,0.01,0.26,18.80,25.75,0.02,0.43,0.10
00:15:52,0.06,25.60,0.00,0.00,18.80,25.76,0.03,0.79,0.02
00:15:53,0.02,25.60,0.00,0.00,18.80,25.77,0.03,0.75,0.02
00:15:54,0.01,25.60,0.00,0.00,18.80,25.77,0.03,0.92,0.02
00:15:55,0.01,25.60,0.00,0.00,18.80,25.78,0.03,0.95,0.02
00:15:56,0.01,25.60,0.00,0.00,18.80,25.79,0.03,0.76,0.02
00:15:57,0.00,25.60,0.00,0.00,18.80,25.80,0.03,0.87,0.02
00:15:58,0.00,25.60,0.00,0.00,18.80,25.80,0.03,0.78,0.02
00:15:59,0.00,25.60,0.00,0.00,18.80,25.81,0.03,0.87,0.02
00:16:00,0.00,25.60,0.00,0.00,18.80,25.81,0.03,0.87,0.02
00:16:01,0.00,25.60,0.00,0.00,18.80,25.82,0.03,0.92,0.02
00:16:02,0.00,25.60,0.00,0.00,18.80,25.82,0.03,0.67,0.02
00:16:03,20.72,25.60,1.21,30.98,18.81,25.07,4.10,102.83,2.09
00:16:04,21.51,25.50,4.50,114.75,18.84,24.97,4.43,110.57,5.53
00:16:05,21.81,25.60,4.49,114.94,18.87,24.95,4.41,109.97,5.44
00:16:06,22.37,25.60,4.50,115.20,18.90,24.95,4.43,110.44,5.39
00:16:07,22.61,25.60,4.50,115.20,18.93,24.94,4.36,108.76,5.33
00:16:08,22.81,25.60,4.51,115.46,18.96,24.93,4.29,106.93,5.30
00:16:09,23.18,25.50,4.52,115.26,18.99,24.93,4.31,107.39,5.26
00:16:10,23.27,25.60,4.52,115.71,19.02,24.92,4.35,108.25,5.21
00:16:11,23.56,25.60,4.53,115.97,19.06,24.93,4.45,110.99,5.16
00:16:12,23.78,25.60,4.53,115.97,19.09,24.92,4.43,110.37,5.14
00:16:13,24.13,25.60,4.54,116.22,19.12,24.90,4.27,106.35,5.10
00:16:14,24.11,25.60,4.54,116.22,19.15,24.88,4.35,108.15,5.07
00:16:15,24.42,25.60,4.53,115.97,19.18,24.88,4.39,109.22,5.01
00:16:16,24.50,25.60,4.54,116.22,19.22,24.85,4.54,112.75,4.97
00:16:17,24.98,25.60,4.54,116.22,19.25,24.84,4.53,112.40,4.93
00:16:18,25.03,25.60,4.54,116.22,19.28,24.83,4.58,113.75,4.87
00:16:19,25.32,25.60,4.46,114.18,19.31,24.83,4.58,113.62,4.74
00:16:20,25.41,25.60,4.39,112.38,19.34,24.84,4.46,110.66,4.65
00:16:21,25.63,25.60,4.28,109.57,19.37,24.84,4.37,108.51,4.53
00:16:22,25.56,25.60,4.13,105.73,19.40,24.90,4.10,102.10,4.36
00:16:23,25.98,25.60,3.95,101.12,19.43,24.87,4.25,105.77,4.17
00:16:24,26.02,25.60,3.77,96.51,19.45,24.94,3.88,96.66,3.98
00:16:25,25.99,25.60,3.60,92.16,19.48,25.02,3.44,86.09,3.80
00:16:26,26.10,25.60,3.47,88.83,19.50,25.03,3.35,83.76,3.66
00:16:27,26.21,25.60,3.46,88.58,19.53,24.95,3.80,94.88,3.65
00:16:28,26.31,25.60,3.43,87.81,19.55,24.97,3.68,91.96,3.62
00:16:29,26.11,25.60,3.40,87.04,19.58,25.03,3.35,83.92,3.58
00:16:30,24.77,25.60,2.47,63.23,19.60,25.66,0.03,0.85,2.60
00:16:31,16.30,25.60,0.07,1.79,19.60,25.68,0.04,1.11,0.12
00:16:32,9.03,25.60,0.04,1.02,19.60,25.70,0.04,1.02,0.12
00:16:33,3.09,25.60,0.01,0.26,19.60,25.71,0.01,0.38,0.11
00:16:34,0.07,25.60,0.00,0.00,19.60,25.72,0.01,0.41,0.02
00:16:34,0.02,25.60,0.00,0.00,19.60,25.73,0.05,1.34,0.02
00:16:35,0.01,25.60,0.00,0.00,19.60,25.73,0.03,0.67,0.02
00:16:36,0.01,25.50,0.00,0.00,19.60,25.74,0.03,0.75,0.02
00:16:37,0.01,25.50,0.00,0.00,19.60,25.75,0.02,0.61,0.02
00:16:38,0.00,25.60,0.00,0.00,19.60,25.75,0.02,0.53,0.02
00:16:39,0.00,25.60,0.00,0.00,19.60,25.76,0.02,0.60,0.02
00:16:40,0.00,25.60,0.00,0.00,19.60,25.77,0.05,1.17,0.02
00:16:41,0.00,25.60,0.00,0.00,19.60,25.77,0.03,0.73,0.02
00:16:42,0.00,25.60,0.00,0.00,19.60,25.78,0.04,1.13,0.02
00:16:43,0.00,25.60,0.00,0.00,19.60,25.78,0.05,1.37,0.02
00:16:44,0.00,25.60,0.00,0.00,19.60,25.79,0.06,1.62,0.02
00:16:45,21.10,25.60,2.37,60.67,19.60,24.94,4.56,113.60,3.45
00:16:46,21.35,25.60,4.49,114.94,19.64,24.92,4.50,112.09,5.55
00:16:47,21.74,25.60,4.48,114.69,19.67,24.91,4.42,110.00,5.48
00:16:48,21.78,25.50,4.49,114.49,19.70,24.90,4.47,111.40,5.46
00:16:49,22.09,25.50,4.49,114.49,19.73,24.91,4.42,109.99,5.40
00:16:50,22.30,25.50,4.50,114.75,19.76,24.90,4.44,110.38,5.37
00:16:51,22.35,25.50,4.50,114.75,19.79,24.89,4.36,108.55,5.34
00:16:52,22.81,25.60,4.50,115.20,19.82,24.88,4.36,108.47,5.30
00:16:53,22.92,25.60,4.51,115.46,19.86,24.88,4.33,107.76,5.28
00:16:54,22.96,25.60,4.51,115.46,19.89,24.86,4.44,110.24,5.24
00:16:55,23.14,25.50,4.52,115.26,19.92,24.87,4.43,110.03,5.20
00:16:56,23.29,25.60,4.52,115.71,19.95,24.86,4.42,109.82,5.16
00:16:57,23.39,25.50,4.53,115.52,19.98,24.85,4.41,109.65,5.14
00:16:58,23.72,25.60,4.53,115.97,20.01,24.84,4.42,109.79,5.10
00:16:59,23.87,25.60,4.54,116.22,20.04,24.82,4.43,109.88,5.09
00:17:00,24.19,25.60,4.54,116.22,20.08,24.82,4.41,109.45,5.04
00:17:01,24.44,25.60,4.54,116.22,20.11,24.82,4.32,107.21,5.01
00:17:02,24.73,25.60,4.53,115.97,20.14,24.81,4.43,109.88,4.97
00:17:03,24.77,25.60,4.53,115.97,20.17,24.78,4.61,114.09,4.90
00:17:04,25.14,25.50,4.54,115.77,20.20,24.78,4.54,112.38,4.89
00:17:05,25.00,25.60,4.51,115.46,20.24,24.76,4.62,114.29,4.82
00:17:06,25.59,25.60,4.48,114.69,20.27,24.76,4.56,112.95,4.77
00:17:07,25.56,25.60,4.24,108.54,20.30,24.83,4.19,104.05,4.48
00:17:08,25.84,25.60,3.98,101.89,20.33,24.84,4.12,102.23,4.20
00:17:09,25.92,25.60,3.84,98.30,20.35,24.84,4.09,101.50,4.05
00:17:10,25.99,25.60,3.66,93.70,20.38,24.94,3.58,89.31,3.86
00:17:11,26.31,25.60,3.55,90.88,20.40,24.95,3.51,87.51,3.74
00:17:12,26.32,25.60,3.40,87.04,20.43,24.94,3.56,88.75,3.58
00:17:13,26.43,25.60,3.39,86.78,20.45,24.91,3.75,93.35,3.57
00:17:14,26.41,25.60,3.17,81.15,20.47,24.97,3.39,84.58,3.34
00:17:15,26.47,25.60,3.08,78.85,20.49,25.04,3.05,76.29,3.25
00:17:16,26.30,25.60,3.09,79.10,20.52,25.01,3.20,79.96,3.26
00:17:17,26.51,25.60,3.01,77.06,20.54,25.02,3.17,79.28,3.17
00:17:18,26.63,25.60,3.05,78.08,20.56,24.95,3.53,79.38,3.21
00:17:18,26.46,25.60,2.92,74.75,20.58,25.03,3.12,78.19,3.07
00:17:19,19.93,25.60,0.08,2.05,20.58,25.63,0.03,0.75,0.11
00:17:20,11.86,25.60,0.05,1.28,20.58,25.64,0.04,1.13,0.12
00:17:21,5.29,25.60,0.02,0.51,20.58,25.65,0.03,0.79,0.12
00:17:22,0.46,25.60,0.00,0.00,20.58,25.66,0.04,0.99,0.08
00:17:23,0.03,25.60,0.00,0.00,20.58,25.67,0.04,1.13,0.07
00:17:24,0.02,25.60,0.00,0.00,20.58,25.68,0.05,1.25,0.07
00:17:25,0.01,25.60,0.00,0.00,20.58,25.68,0.02,0.41,0.07
00:17:26,0.01,25.60,0.00,0.00,20.58,25.69,0.04,1.11,0.07
00:17:27,0.01,25.60,0.00,0.00,20.58,25.70,0.05,1.31,0.07
00:17:28,0.00,25.60,0.00,0.00,20.58,25.71,0.04,1.19,0.07
00:17:29,0.00,25.60,0.00,0.00,20.58,25.71,0.06,1.45,0.07
00:17:30,0.00,25.60,0.00,0.00,20.58,25.72,0.05,1.27,0.07
00:17:31,0.00,25.60,0.00,0.00,20.58,25.72,0.02,0.63,0.07
00:17:32,0.00,25.60,0.00,0.00,20.58,25.73,0.01,0.23,0.07
00:17:33,0.00,25.60,0.00,0.00,20.58,25.74,0.05,1.28,0.07
00:17:34,0.00,25.50,0.00,0.00,20.58,25.72,0.10,2.72,0.20
00:17:35,21.87,25.60,4.49,114.94,20.61,24.89,4.43,110.23,5.44
00:17:36,21.96,25.50,4.49,114.49,20.64,24.88,4.41,109.77,5.40
00:17:37,22.37,25.60,4.50,115.20,20.68,24.87,4.41,109.62,5.36
00:17:38,22.54,25.60,4.50,115.20,20.71,24.85,4.39,109.01,5.31
00:17:39,22.94,25.50,4.51,115.01,20.74,24.85,4.35,107.97,5.26
00:17:40,23.07,25.60,4.51,115.46,20.77,24.85,4.38,108.92,5.24
00:17:41,23.43,25.60,4.52,115.71,20.80,24.85,4.37,108.61,5.22
00:17:42,23.46,25.60,4.52,115.71,20.83,24.83,4.41,109.45,5.19
00:17:43,23.67,25.60,4.53,115.97,20.86,24.82,4.29,106.54,5.16
00:17:44,23.78,25.60,4.54,116.22,20.90,24.82,4.37,108.52,5.13
00:17:45,24.15,25.60,4.54,116.22,20.93,24.81,4.32,107.22,5.08
00:17:46,24.28,25.60,4.53,115.97,20.96,24.81,4.41,109.33,5.04
00:17:47,24.16,25.60,4.53,115.97,20.99,24.78,4.41,109.28,5.01
00:17:48,24.49,25.60,4.53,115.97,21.02,24.77,4.46,110.46,4.98
00:17:49,24.65,25.60,4.54,116.22,21.06,24.77,4.43,109.83,4.97
00:17:50,24.63,25.60,4.54,116.22,21.09,24.75,4.51,111.60,4.95
00:17:51,24.59,25.50,4.54,115.77,21.12,24.74,4.48,110.76,4.93
00:17:52,24.93,25.50,4.54,115.77,21.15,24.75,4.42,109.34,4.93
00:17:53,24.89,25.60,4.53,115.97,21.18,24.72,4.58,113.27,4.88
00:17:54,25.16,25.60,4.54,116.22,21.21,24.70,4.63,114.38,4.87
00:17:55,25.13,25.60,4.49,114.94,21.25,24.71,4.62,114.18,4.79
00:17:56,25.48,25.60,4.36,111.62,21.28,24.70,4.57,112.96,4.63
00:17:57,25.56,25.60,4.26,109.06,21.31,24.73,4.43,109.59,4.51
00:17:58,25.93,25.60,4.10,104.96,21.33,24.72,4.42,109.13,4.33
00:17:59,25.88,25.60,3.97,101.63,21.36,24.79,4.07,100.88,4.19
00:18:00,25.94,25.60,3.72,95.23,21.39,24.83,3.87,96.04,3.92
00:18:01,26.22,25.60,3.68,94.21,21.42,24.83,3.90,96.71,3.88
00:18:02,26.29,25.60,3.44,88.06,21.44,24.88,3.60,89.49,3.63
00:18:03,26.18,25.60,3.40,87.04,21.46,24.96,3.17,79.04,3.58
00:18:03,26.20,25.60,3.27,83.71,21.49,24.97,3.14,78.45,3.45
00:18:04,26.18,25.60,3.29,84.22,21.51,24.93,3.35,83.54,3.47
00:18:05,26.46,25.60,3.13,80.13,21.53,24.93,3.33,83.11,3.29
00:18:06,24.06,25.60,1.60,40.96,21.55,25.56,0.03,0.72,1.69
00:18:07,15.61,25.60,0.06,1.54,21.55,25.58,0.03,0.84,0.11
00:18:08,8.59,25.60,0.03,0.77,21.55,25.59,0.03,0.87,0.11
00:18:09,2.80,25.60,0.01,0.26,21.55,25.60,0.04,1.02,0.11
00:18:10,0.06,25.60,0.00,0.00,21.55,25.61,0.03,0.70,0.09
00:18:11,0.02,25.60,0.00,0.00,21.55,25.62,0.05,1.25,0.09
00:18:12,0.01,25.60,0.00,0.00,21.55,25.63,0.03,0.75,0.09
00:18:13,0.01,25.60,0.00,0.00,21.55,25.63,0.01,0.34,0.09
00:18:14,0.01,25.60,0.00,0.00,21.55,25.65,0.06,1.60,0.09
00:18:15,0.00,25.60,0.00,0.00,21.55,25.64,0.00,0.12,0.09
00:18:16,0.00,25.60,0.00,0.00,21.55,25.65,0.03,0.76,0.09
00:18:17,0.00,25.60,0.00,0.00,21.55,25.66,0.03,0.76,0.09
00:18:18,0.00,25.60,0.00,0.00,21.55,25.67,0.04,1.10,0.09
00:18:19,0.00,25.60,0.00,0.00,21.55,25.68,0.06,1.48,0.09
00:18:20,0.00,25.60,0.00,0.00,21.55,25.68,0.04,0.98,0.09
00:18:21,0.00,25.60,0.00,0.00,21.55,25.68,0.01,0.29,0.09
00:18:22,0.00,25.60,0.00,0.00,21.55,25.69,0.04,1.10,0.09
00:18:23,0.00,25.60,0.00,0.00,21.55,25.70,0.05,1.31,0.09
00:18:24,21.67,25.60,3.49,89.34,21.56,24.86,4.46,110.95,4.87
00:18:25,21.59,25.50,4.49,114.49,21.59,24.84,4.44,110.31,5.44
00:18:26,22.23,25.60,4.49,114.94,21.62,24.83,4.43,109.92,5.38
00:18:27,22.35,25.50,4.50,114.75,21.65,24.82,4.45,110.31,5.35
00:18:28,22.50,25.60,4.50,115.20,21.69,24.81,4.51,111.82,5.30
00:18:29,22.84,25.60,4.51,115.46,21.72,24.79,4.31,106.93,5.28
00:18:30,23.09,25.60,4.52,115.71,21.75,24.81,4.41,109.34,5.26
00:18:31,23.28,25.50,4.52,115.26,21.78,24.80,4.44,110.14,5.23
00:18:32,23.40,25.60,4.52,115.71,21.81,24.77,4.31,106.67,5.19
00:18:33,23.44,25.60,4.53,115.97,21.84,24.79,4.40,109.10,5.17
00:18:34,23.75,25.60,4.53,115.97,21.88,24.77,4.46,110.53,5.14
00:18:35,23.69,25.50,4.53,115.52,21.91,24.76,4.36,108.03,5.12
00:18:36,23.88,25.50,4.53,115.52,21.94,24.74,4.32,106.74,5.11
00:18:37,23.93,25.60,4.54,116.22,21.97,24.75,4.39,108.55,5.11
00:18:38,24.20,25.60,4.53,115.97,22.00,24.75,4.38,108.28,5.07
00:18:39,24.22,25.60,4.54,116.22,22.03,24.73,4.44,109.88,5.04
00:18:40,24.31,25.60,4.54,116.22,22.07,24.71,4.54,112.23,4.99
00:18:41,24.55,25.60,4.54,116.22,22.10,24.69,4.49,110.92,4.98
00:18:42,24.67,25.60,4.55,116.48,22.13,24.71,4.41,108.83,4.98
00:18:43,24.58,25.60,4.53,115.97,22.16,24.69,4.51,111.21,4.94
00:18:44,24.83,25.60,4.54,116.22,22.19,24.66,4.64,114.40,4.91
00:18:45,24.97,25.60,4.55,116.48,22.22,24.66,4.53,111.62,4.90
00:18:46,25.17,25.60,4.52,115.71,22.26,24.65,4.62,113.85,4.83
00:18:47,25.40,25.60,4.52,115.71,22.29,24.66,4.59,113.17,4.83
00:18:47,25.26,25.50,4.47,113.98,22.32,24.66,4.57,112.61,4.76
00:18:48,25.47,25.60,4.41,112.90,22.35,24.65,4.57,112.73,4.68
00:18:49,25.58,25.60,4.24,108.54,22.38,24.70,4.25,104.90,4.48
00:18:50,25.65,25.60,4.24,108.54,22.41,24.72,4.19,103.49,4.48
00:18:51,25.72,25.60,4.17,106.75,22.44,24.69,4.26,105.10,4.41
00:18:52,25.71,25.60,4.05,103.68,22.47,24.76,3.93,97.34,4.28
00:18:53,25.69,25.60,4.07,104.19,22.49,24.71,4.18,103.33,4.30
00:18:54,25.91,25.60,3.96,101.38,22.52,24.76,3.86,95.47,4.18
00:18:55,25.87,25.60,3.82,97.79,22.55,24.79,3.70,91.66,4.02
00:18:56,25.91,25.60,3.83,98.05,22.58,24.73,4.02,99.47,4.04
00:18:57,25.99,25.60,3.69,94.46,22.60,24.78,3.78,93.57,3.89
00:18:58,25.91,25.60,3.75,96.00,22.63,24.81,3.62,89.90,3.96
00:18:59,26.10,25.60,3.58,91.65,22.65,24.80,3.67,91.03,3.77
00:19:00,26.19,25.60,3.58,91.65,22.68,24.72,4.07,100.54,3.77
00:19:01,26.22,25.60,3.41,87.30,22.70,24.84,3.41,84.73,3.59
00:19:02,26.11,25.60,3.39,86.78,22.73,24.83,3.45,85.72,3.57
00:19:03,26.29,25.60,3.33,85.25,22.75,24.80,3.65,90.38,3.51
00:19:04,26.37,25.60,3.42,87.55,22.77,24.78,3.80,94.06,3.60
00:19:05,26.35,25.60,3.29,84.22,22.80,24.85,3.41,84.69,3.46
00:19:06,24.34,25.60,1.88,48.13,22.81,25.48,0.03,0.72,1.99
00:19:07,15.97,25.60,0.07,1.79,22.81,25.50,0.03,0.90,0.11
00:19:08,8.93,25.60,0.04,1.02,22.81,25.51,0.03,0.70,0.12
00:19:09,2.83,25.60,0.01,0.26,22.81,25.53,0.04,1.05,0.11
00:19:10,0.07,25.60,0.00,0.00,22.81,25.54,0.03,0.84,0.09
00:19:11,0.02,25.60,0.00,0.00,22.81,25.55,0.03,0.82,0.09
00:19:12,0.01,25.60,0.00,0.00,22.81,25.55,0.03,0.76,0.09
